Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,kegg_orthology,kegg_pathway,kegg_module,kegg_enzyme,kegg_description,paper_reference
BHE81_RS16670,55.46618798948771,1.3187529921898296,0.4371470730750238,3.0167261167124484,0.0025552056526815,0.0191822289122124,BHE81_RS16670,gene_463,K99991,"ko02020,ko03410,ko00190",M2463,,Stress response protein,NO
BHE81_RS16700,61.7672790395336,2.047532137251449,0.458728504863371,4.4634944537865415,8.06336865220002e-06,0.000142340386375,BHE81_RS16700,gene_464,K99991,"ko02020,ko03410,ko00190",M2464,,Stress response protein,NO
BHE81_RS16705,6.683834552565,4.479731056035699,1.699756971580598,2.635512682657223,0.0084010286230029,0.0492961610020158,BHE81_RS16705,gene_465,K99991,"ko02020,ko03410,ko00190",M2465,,Stress response protein,NO
BHE81_RS17115,81.172950438449,2.3317115408442857,0.365857676210396,6.373274889286112,1.8503379628001015e-10,8.296580993637069e-09,BHE81_RS17115,gene_467,K99991,"ko02020,ko03410,ko00190",M2467,,Stress response protein,NO
BHE81_RS17290,78.90714236402637,1.2255982669105816,0.3835617620497057,3.1953087825051667,0.0013968130859229,0.0118813596965902,BHE81_RS17290,gene_474,K99991,"ko02020,ko03410,ko00190",M2474,,Stress response protein,NO
BHE81_RS17510,11.588100063504555,2.504847962693824,0.795340136637143,3.149404697825036,0.001636034602898,0.0134550292195457,BHE81_RS17510,gene_479,K99991,"ko02020,ko03410,ko00190",M2479,,Stress response protein,NO
BHE81_RS17785,40.00485732906883,2.3272014260177345,0.433347827602391,5.370285202290223,7.861221725159067e-08,2.3356686238342323e-06,BHE81_RS17785,gene_488,K99991,"ko02020,ko03410,ko00190",M2488,,Stress response protein,NO
BHE81_RS17995,26.515111053452227,2.7987778911425,0.6123550715850868,4.570514756900497,4.865276586108929e-06,9.163661569997127e-05,BHE81_RS17995,gene_491,K99991,"ko02020,ko03410,ko00190",M2491,,Stress response protein,NO
BHE81_RS18305,117.9089205244119,2.145517571468461,0.3423330104332348,6.267340589659264,3.6726628110601455e-10,1.581118816312526e-08,BHE81_RS18305,gene_496,K99991,"ko02020,ko03410,ko00190",M2496,,Stress response protein,NO
BHE81_RS18625,16.901938691598158,1.8249393488071215,0.6428447685170807,2.8388491875214386,0.004527655035865,0.0301772142121871,BHE81_RS18625,gene_500,K99991,"ko02020,ko03410,ko00190",M2500,,Stress response protein,NO
BHE81_RS18715,102.77029649778711,1.1430014929756558,0.3746696744109436,3.0506912382825884,0.0022831523037934,0.0176099078056752,BHE81_RS18715,gene_502,K99991,"ko02020,ko03410,ko00190",M2502,,Stress response protein,NO
BHE81_RS18855,113.4399309256043,1.0162324194181611,0.352913152047523,2.8795538322168164,0.0039823830431258,0.0274986482143175,BHE81_RS18855,gene_504,K99991,"ko02020,ko03410,ko00190",M2504,,Stress response protein,NO
BHE81_RS18860,58.81969195520031,2.40436615152306,0.5551489161497696,4.33102917357476,1.4841401435726372e-05,0.0002465191836902,BHE81_RS18860,gene_505,K99991,"ko02020,ko03410,ko00190",M2505,,Stress response protein,NO
BHE81_RS18945,146.45389688863293,4.037415978271795,0.5558866262368246,7.263020529210813,3.785404558254463e-13,2.8018634791711545e-11,BHE81_RS18945,gene_506,K99991,"ko02020,ko03410,ko00190",M2506,,Stress response protein,NO
BHE81_RS18950,39.52634693054701,3.676866758983366,0.5839339970756446,6.296716371023441,3.0401681448097185e-10,1.3223164332940416e-08,BHE81_RS18950,gene_507,K99991,"ko02020,ko03410,ko00190",M2507,,Stress response protein,NO
BHE81_RS18960,154.07088428696545,2.543543095800985,0.4872338959571387,5.220373863366718,1.785622909742214e-07,4.768065225444557e-06,BHE81_RS18960,gene_508,K99991,"ko02020,ko03410,ko00190",M2508,,Stress response protein,NO
BHE81_RS18965,21.234749043361983,4.459325827827775,0.9090531134778552,4.905462356063318,9.32075162027236e-07,2.0696974255752156e-05,BHE81_RS18965,gene_509,K99991,"ko02020,ko03410,ko00190",M2509,,Stress response protein,NO
BHE81_RS18980,26.71477941051048,4.65112138801532,0.84446385835406,5.507780282131666,3.633865565531548e-08,1.1793291400752e-06,BHE81_RS18980,gene_510,K99991,"ko02020,ko03410,ko00190",M2510,,Stress response protein,NO
BHE81_RS18990,54.76835554452925,3.763038618827995,0.5604541035618903,6.714267225295544,1.890136439792507e-11,9.607814023475403e-10,BHE81_RS18990,gene_511,K99991,"ko02020,ko03410,ko00190",M2511,,Stress response protein,NO
BHE81_RS18995,81.15632964619725,5.145908205204864,0.5894539303122188,8.729958255565803,2.547666375145517e-18,3.8387872988353343e-16,BHE81_RS18995,gene_512,K99991,"ko02020,ko03410,ko00190",M2512,,Stress response protein,NO
BHE81_RS19000,53.30975944135785,4.507765552368723,0.7328742988058836,6.15080315916863,7.709154949996121e-10,3.220289577627093e-08,BHE81_RS19000,gene_513,K99991,"ko02020,ko03410,ko00190",M2513,,Stress response protein,NO
BHE81_RS19005,58.23140691816614,3.269792912447796,0.7458796045066629,4.383807913088723,1.1662261423829905e-05,0.0001976027347274,BHE81_RS19005,gene_514,K99991,"ko02020,ko03410,ko00190",M2514,,Stress response protein,NO
BHE81_RS19010,37.75258424092737,2.5094003158653666,0.4960950370350712,5.058305623984635,4.229981146034172e-07,1.0377704535776132e-05,BHE81_RS19010,gene_515,K99991,"ko02020,ko03410,ko00190",M2515,,Stress response protein,NO
BHE81_RS19185,12.485664693941734,3.38730963243067,0.9459704644167451,3.580777370802138,0.0003425734603664,0.0036742005246345,BHE81_RS19185,gene_516,K99991,"ko02020,ko03410,ko00190",M2516,,Stress response protein,NO
BHE81_RS19190,8.231927648082538,4.021187027044035,1.2336436492635372,3.259601773530477,0.0011156874398708,0.009882209149738,BHE81_RS19190,gene_517,K99991,"ko02020,ko03410,ko00190",M2517,,Stress response protein,NO
BHE81_RS19200,24.348538315343152,1.6094493837368318,0.5628491616552441,2.859468385817105,0.0042435171284057,0.028829949701681,BHE81_RS19200,gene_518,K99991,"ko02020,ko03410,ko00190",M2518,,Stress response protein,NO
BHE81_RS19285,34.61192153467576,1.3916019960236554,0.474409729465941,2.9333335924417665,0.0033534336560289,0.0237384842194399,BHE81_RS19285,gene_521,K99991,"ko02020,ko03410,ko00190",M2521,,Stress response protein,NO
BHE81_RS19395,49.51879546842653,2.124030442932207,0.4732346214441764,4.4883242828901135,7.1785599480696585e-06,0.0001305445880211,BHE81_RS19395,gene_523,K99991,"ko02020,ko03410,ko00190",M2523,,Stress response protein,NO
BHE81_RS19625,353.94177194339136,1.4482941503660316,0.294383232530442,4.919757616345436,8.665145054203326e-07,1.9445876055150973e-05,BHE81_RS19625,gene_527,K99991,"ko02020,ko03410,ko00190",M2527,,Stress response protein,NO
BHE81_RS19635,81.91190660089354,1.405035126964033,0.4359339686693094,3.2230457545047697,0.0012683529204649,0.0109880512760606,BHE81_RS19635,gene_528,K99991,"ko02020,ko03410,ko00190",M2528,,Stress response protein,NO
BHE81_RS19640,393.67552816653046,1.4873130968623502,0.4352485716230713,3.4171579043121483,0.000632785657733,0.0060585805705736,BHE81_RS19640,gene_529,K99991,"ko02020,ko03410,ko00190",M2529,,Stress response protein,NO
BHE81_RS19650,834.7421031469584,1.0433749110837018,0.2998584285559458,3.479558390632448,0.0005022409094367,0.0050331458358992,BHE81_RS19650,gene_530,K99991,"ko02020,ko03410,ko00190",M2530,,Stress response protein,NO
BHE81_RS19695,21.618673350624437,1.4589957634863686,0.5540370411968509,2.6333902880114173,0.0084537142522272,0.049353010089106,BHE81_RS19695,gene_535,K99991,"ko02020,ko03410,ko00190",M2535,,Stress response protein,NO
BHE81_RS19760,153.70181405407075,1.2226495136394795,0.4569343933105121,2.675765999537316,0.0074558681450406,0.0447027551996113,BHE81_RS19760,gene_536,K99991,"ko02020,ko03410,ko00190",M2536,,Stress response protein,NO
BHE81_RS19810,57.16733901107897,1.6202019550363111,0.4681812094048298,3.4606300348875063,0.0005389128877608,0.0053349135484982,BHE81_RS19810,gene_538,K99991,"ko02020,ko03410,ko00190",M2538,,Stress response protein,NO
BHE81_RS19815,49.33223048401428,1.980369257426924,0.4162266075175656,4.757911247524819,1.956064616584603e-06,4.167998291601232e-05,BHE81_RS19815,gene_539,K99991,"ko02020,ko03410,ko00190",M2539,,Stress response protein,NO
BHE81_RS19925,74.75544488071652,1.1706726857998215,0.312533129276127,3.745755493221704,0.0001798516988744,0.0021741957522958,BHE81_RS19925,gene_541,K99991,"ko02020,ko03410,ko00190",M2541,,Stress response protein,NO
BHE81_RS28835,890.6081720858273,1.534987850886119,0.22091917162648,6.94818760900211,3.7000874751763845e-12,2.1986857827843903e-10,BHE81_RS28835,gene_542,K99991,"ko02020,ko03410,ko00190",M2542,,Stress response protein,NO
BHE81_RS19940,127.18709341506133,2.9323018093184525,0.5517658961820677,5.314394799693949,1.0701238266920733e-07,3.0923646745300387e-06,BHE81_RS19940,gene_543,K99991,"ko02020,ko03410,ko00190",M2543,,Stress response protein,NO
BHE81_RS19990,196.0901940277952,1.3445627848201258,0.271426823196959,4.953684271080508,7.282133085262927e-07,1.660719972255367e-05,BHE81_RS19990,gene_544,K99991,"ko02020,ko03410,ko00190",M2544,,Stress response protein,NO
BHE81_RS20140,40.56356791658699,3.2931104458907723,0.600611964227041,5.482925153062591,4.183500467231919e-08,1.3270818399437193e-06,BHE81_RS20140,gene_547,K99991,"ko02020,ko03410,ko00190",M2547,,Stress response protein,NO
BHE81_RS20175,10.912230079598366,2.0222276604649285,0.7521480901905673,2.688603064793489,0.0071751682152529,0.0433696772208486,BHE81_RS20175,gene_548,K99991,"ko02020,ko03410,ko00190",M2548,,Stress response protein,NO
BHE81_RS20180,92.05231628310064,1.245784563441836,0.3311033531486401,3.762524757284997,0.0001682066513133,0.0020689908509939,BHE81_RS20180,gene_549,K99991,"ko02020,ko03410,ko00190",M2549,,Stress response protein,NO
BHE81_RS20185,169.3074596853903,1.285153494961872,0.4647590101789586,2.7652040451394693,0.0056887199550689,0.0360912924668212,BHE81_RS20185,gene_550,K99991,"ko02020,ko03410,ko00190",M2550,,Stress response protein,NO
BHE81_RS20610,84.31718349165862,1.1488683314005457,0.3498191699160726,3.284177741534799,0.001022803950128,0.0091812975863618,BHE81_RS20610,gene_556,K99991,"ko02020,ko03410,ko00190",M2556,,Stress response protein,NO
BHE81_RS20615,55.80306761126349,1.4416818593393508,0.3926467584724898,3.671701926046488,0.0002409405998852,0.0027179903500423,BHE81_RS20615,gene_557,K99991,"ko02020,ko03410,ko00190",M2557,,Stress response protein,NO
BHE81_RS20765,43.52544167058028,1.911831369441664,0.4524076311184087,4.225904334803937,2.3798308601091335e-05,0.0003788870339169,BHE81_RS20765,gene_564,K99991,"ko02020,ko03410,ko00190",M2564,,Stress response protein,NO
BHE81_RS20825,87.02716428224107,3.727535038556078,0.443315611022977,8.40830989451188,4.159609286936536e-17,5.484184869245389e-15,BHE81_RS20825,gene_566,K99991,"ko02020,ko03410,ko00190",M2566,,Stress response protein,NO
BHE81_RS20830,57.93636546214922,3.660649642469632,0.5504008745746427,6.65087904393072,2.9134764766210226e-11,1.4461126182193055e-09,BHE81_RS20830,gene_567,K99991,"ko02020,ko03410,ko00190",M2567,,Stress response protein,NO
BHE81_RS20835,114.89164630988316,3.8957677090882346,0.5379219077675564,7.242255154202886,4.4128463249484155e-13,3.155559092365654e-11,BHE81_RS20835,gene_568,K99991,"ko02020,ko03410,ko00190",M2568,,Stress response protein,NO
BHE81_RS20840,70.18719579487875,5.190979066927426,1.789334516192042,2.9010668603065715,0.0037189451896433,0.025891468242748,BHE81_RS20840,gene_569,K99991,"ko02020,ko03410,ko00190",M2569,,Stress response protein,NO
BHE81_RS20845,31.191094075125523,4.141663867647974,0.7610111415300652,5.442316993310866,5.2591979622324406e-08,1.61960264252983e-06,BHE81_RS20845,gene_570,K99991,"ko02020,ko03410,ko00190",M2570,,Stress response protein,NO
BHE81_RS20985,106.66287638598682,2.1410762387529183,0.3359425967203192,6.373339551624111,1.8495576334681508e-10,8.296580993637069e-09,BHE81_RS20985,gene_571,K99991,"ko02020,ko03410,ko00190",M2571,,Stress response protein,NO
BHE81_RS21030,15.929092339777092,2.107444168668047,0.656926561330724,3.208036168303252,0.0013364469021974,0.0114603038218921,BHE81_RS21030,gene_572,K99991,"ko02020,ko03410,ko00190",M2572,,Stress response protein,NO
BHE81_RS21050,12.514912078860254,2.017318166414766,0.7147234662280401,2.822515646591516,0.004764849688764,0.0314107825576489,BHE81_RS21050,gene_573,K99991,"ko02020,ko03410,ko00190",M2573,,Stress response protein,NO
BHE81_RS21060,25.18815989331222,3.336217457234794,0.7882019231183719,4.232693881328887,2.3090870368807507e-05,0.000370419703749,BHE81_RS21060,gene_574,K99991,"ko02020,ko03410,ko00190",M2574,,Stress response protein,NO
BHE81_RS21110,89.88107474880998,4.403228133080969,0.6387915220423652,6.8930597560262274,5.460492285737468e-12,3.0717089271368503e-10,BHE81_RS21110,gene_578,K99991,"ko02020,ko03410,ko00190",M2578,,Stress response protein,NO
BHE81_RS21200,102.4960437500315,2.532798218824368,0.3537372130492507,7.160112437680472,8.061091650922159e-13,5.4854428508452555e-11,BHE81_RS21200,gene_579,K99991,"ko02020,ko03410,ko00190",M2579,,Stress response protein,NO
BHE81_RS21290,18.31189069738226,3.9113404574653936,0.8059914031846491,4.852831484319595,1.217111076162978e-06,2.6744748074643772e-05,BHE81_RS21290,gene_580,K99991,"ko02020,ko03410,ko00190",M2580,,Stress response protein,NO
BHE81_RS21330,44.57818388569091,2.267800358302514,0.4390117776511159,5.165693664156643,2.3954884964110685e-07,6.125191494762605e-06,BHE81_RS21330,gene_583,K99991,"ko02020,ko03410,ko00190",M2583,,Stress response protein,NO
BHE81_RS21425,228.0201687773168,1.355084422051268,0.4292970219769002,3.1565195020714194,0.0015966421005957,0.0132049118824117,BHE81_RS21425,gene_584,K99991,"ko02020,ko03410,ko00190",M2584,,Stress response protein,NO
BHE81_RS21440,15.25152663238398,2.1461993010551983,0.6693152000085374,3.206559930250833,0.0013433232067348,0.0114959038726461,BHE81_RS21440,gene_585,K99991,"ko02020,ko03410,ko00190",M2585,,Stress response protein,NO
BHE81_RS21500,32.74611401558517,2.684066823482326,0.5085221455079021,5.278170965005922,1.3047970132019072e-07,3.645654701125064e-06,BHE81_RS21500,gene_587,K99991,"ko02020,ko03410,ko00190",M2587,,Stress response protein,NO
BHE81_RS21520,85.03628867570981,2.7212128316254227,0.3657414161337016,7.440264382392633,1.0048399084151389e-13,8.312587399222491e-12,BHE81_RS21520,gene_588,K99991,"ko02020,ko03410,ko00190",M2588,,Stress response protein,NO
BHE81_RS21645,53.81689169391554,1.4691771790911368,0.4077544092829763,3.6030932974449983,0.0003144525968418,0.0034281020828836,BHE81_RS21645,gene_595,K99991,"ko02020,ko03410,ko00190",M2595,,Stress response protein,NO
BHE81_RS22015,13.750182991649922,2.099664083180166,0.702158449029325,2.9902995343611907,0.0027870399945075,0.0205928576827098,BHE81_RS22015,gene_601,K99991,"ko02020,ko03410,ko00190",M2601,,Stress response protein,NO
BHE81_RS22090,14.400745507413085,2.3128935444424807,0.8764197794416281,2.639024812876813,0.008314489507277,0.0489244508106021,BHE81_RS22090,gene_602,K99991,"ko02020,ko03410,ko00190",M2602,,Stress response protein,NO
BHE81_RS22095,8.558510634214546,2.7390693371080395,0.9536379265151538,2.872231966609514,0.0040758366698738,0.0280521287278921,BHE81_RS22095,gene_603,K99991,"ko02020,ko03410,ko00190",M2603,,Stress response protein,NO
BHE81_RS22105,20.46994619497876,3.6290144630073735,0.8837946741811403,4.106173717747002,4.0226700165005954e-05,0.0005997047632373,BHE81_RS22105,gene_604,K99991,"ko02020,ko03410,ko00190",M2604,,Stress response protein,NO
BHE81_RS22170,11.87093334779425,4.564374755360036,1.1707556402024322,3.8986570712320656,9.672764785185532e-05,0.0012673725039968,BHE81_RS22170,gene_605,K99991,"ko02020,ko03410,ko00190",M2605,,Stress response protein,NO
BHE81_RS22560,8.543398272116002,3.0833766156433238,0.9560032425394402,3.225278407480001,0.0012585021874634,0.0109251455327333,BHE81_RS22560,gene_610,K99991,"ko02020,ko03410,ko00190",M2610,,Stress response protein,NO
BHE81_RS22795,66.88269649176847,2.921435474785263,0.4082440980974005,7.156099716812697,8.300477525278064e-13,5.4996659539542824e-11,BHE81_RS22795,gene_612,K99991,"ko02020,ko03410,ko00190",M2612,,Stress response protein,NO
BHE81_RS22835,285.5858386112552,1.7385004382359963,0.3192628315239576,5.44535807672162,5.1701272379622255e-08,1.603879913011958e-06,BHE81_RS22835,gene_613,K99991,"ko02020,ko03410,ko00190",M2613,,Stress response protein,NO
BHE81_RS22840,371.261586051053,1.6952601306494166,0.3612021117271008,4.693383774927199,2.687226889728848e-06,5.477009781529473e-05,BHE81_RS22840,gene_614,K99991,"ko02020,ko03410,ko00190",M2614,,Stress response protein,NO
BHE81_RS22845,95.79479962605812,1.9037409480619136,0.447706250255894,4.252209896497533,2.116713255461464e-05,0.0003421614262372,BHE81_RS22845,gene_615,K99991,"ko02020,ko03410,ko00190",M2615,,Stress response protein,NO
BHE81_RS22850,120.60170732432204,1.299374264997576,0.3802739415866221,3.4169426902516093,0.0006332860942457,0.0060585805705736,BHE81_RS22850,gene_616,K99991,"ko02020,ko03410,ko00190",M2616,,Stress response protein,NO
BHE81_RS22855,73.69566417613862,1.786272047257316,0.5377194463547978,3.321940575827155,0.0008939372995416,0.0081634663782817,BHE81_RS22855,gene_617,K99991,"ko02020,ko03410,ko00190",M2617,,Stress response protein,NO
BHE81_RS22980,63.52132537853043,1.4280789712435489,0.3955815604245377,3.610074670090627,0.0003061088711136,0.0033719930214843,BHE81_RS22980,gene_620,K99991,"ko02020,ko03410,ko00190",M2620,,Stress response protein,NO
BHE81_RS23200,432.19434557868175,1.7847395646362438,0.3995423708645334,4.466959438555685,7.933916533131577e-06,0.0001406436716524,BHE81_RS23200,gene_627,K99991,"ko02020,ko03410,ko00190",M2627,,Stress response protein,NO
BHE81_RS23210,166.75755542148724,1.1106896253199638,0.4036703929073731,2.7514765631444877,0.0059327264895092,0.0373422316015938,BHE81_RS23210,gene_628,K99991,"ko02020,ko03410,ko00190",M2628,,Stress response protein,NO
BHE81_RS23215,156.801383549975,1.3215383886252687,0.3142750969516291,4.205036929250141,2.61039531040967e-05,0.0004109424557693,BHE81_RS23215,gene_629,K99991,"ko02020,ko03410,ko00190",M2629,,Stress response protein,NO
BHE81_RS23220,458.3775629144213,2.053832928188572,0.4456442088028466,4.60868308758207,4.052274443836799e-06,7.878592570759196e-05,BHE81_RS23220,gene_630,K99991,"ko02020,ko03410,ko00190",M2630,,Stress response protein,NO
BHE81_RS23250,74.19357519760862,1.4433885908045878,0.3813111516214745,3.785330129126231,0.0001535046619942,0.0019217690473405,BHE81_RS23250,gene_632,K99991,"ko02020,ko03410,ko00190",M2632,,Stress response protein,NO
BHE81_RS23490,91.08811113798168,1.2763130893260393,0.3065912492209094,4.162914279417064,3.1421135011775905e-05,0.0004803107558502,BHE81_RS23490,gene_639,K99991,"ko02020,ko03410,ko00190",M2639,,Stress response protein,NO
BHE81_RS23650,80.4121762287781,1.3200707368153186,0.3441990466571699,3.835195796257214,0.0001254643064071,0.0015943792431678,BHE81_RS23650,gene_640,K99991,"ko02020,ko03410,ko00190",M2640,,Stress response protein,NO
BHE81_RS23760,45.8279282559318,1.1979263619465987,0.4218531503844377,2.8396762258499675,0.004515934370782,0.0301772142121871,BHE81_RS23760,gene_642,K99991,"ko02020,ko03410,ko00190",M2642,,Stress response protein,NO
BHE81_RS23765,54.90817390700196,1.2511644410414489,0.466336081894894,2.6829672624891265,0.0072972133206604,0.0439813471426662,BHE81_RS23765,gene_643,K99991,"ko02020,ko03410,ko00190",M2643,,Stress response protein,NO
BHE81_RS23815,61.88272188307508,2.6244048991946585,0.479652797750782,5.471467927428304,4.4632312413183796e-08,1.4052516870986746e-06,BHE81_RS23815,gene_644,K99991,"ko02020,ko03410,ko00190",M2644,,Stress response protein,NO
BHE81_RS24205,211.6475981315447,2.7634701463730176,0.6006094260948635,4.601110182936989,4.202450403856014e-06,8.095953540579234e-05,BHE81_RS24205,gene_652,K99991,"ko02020,ko03410,ko00190",M2652,,Stress response protein,NO
BHE81_RS24440,131.43820396881603,2.4767430979077645,0.3157103438488531,7.844985589365134,4.330032092057938e-15,4.349620332474391e-13,BHE81_RS24440,gene_654,K99991,"ko02020,ko03410,ko00190",M2654,,Stress response protein,NO
BHE81_RS24505,10.617606825536235,2.351194067376867,0.8234161486656262,2.855414083373343,0.0042980750150359,0.0291536631646893,BHE81_RS24505,gene_657,K99991,"ko02020,ko03410,ko00190",M2657,,Stress response protein,NO
BHE81_RS24625,20.79168764395379,2.6435089643950733,0.6363427236723354,4.154222034848418,3.263961218537578e-05,0.0004971354650184,BHE81_RS24625,gene_659,K99991,"ko02020,ko03410,ko00190",M2659,,Stress response protein,NO
BHE81_RS24655,15.788608250379582,3.793955157870641,0.92284439242233,4.111153721064577,3.936869733860632e-05,0.0005932019073985,BHE81_RS24655,gene_660,K99991,"ko02020,ko03410,ko00190",M2660,,Stress response protein,NO
BHE81_RS24840,67.01854749160437,1.58518694018115,0.354775638662096,4.468139205270946,7.890295538925119e-06,0.0001404605775473,BHE81_RS24840,gene_669,K99991,"ko02020,ko03410,ko00190",M2669,,Stress response protein,NO
BHE81_RS24885,271.68074443476297,1.0238486956546633,0.3392006872777012,3.018415746358573,0.0025410004669866,0.0191526140266837,BHE81_RS24885,gene_671,K99991,"ko02020,ko03410,ko00190",M2671,,Stress response protein,NO
BHE81_RS24890,539.8534539300941,1.138777553254358,0.2479460413593113,4.5928442616435925,4.372453716310627e-06,8.385173740506605e-05,BHE81_RS24890,gene_672,K99991,"ko02020,ko03410,ko00190",M2672,,Stress response protein,NO
BHE81_RS25045,78.9842854006465,1.97953967260702,0.5146255894113899,3.846562847508507,0.0001197864151245,0.0015407892847879,BHE81_RS25045,gene_675,K99991,"ko02020,ko03410,ko00190",M2675,,Stress response protein,NO
BHE81_RS25090,263.82132867048733,2.445725224265632,0.5009707641651133,4.881971961660329,1.0503019285315586e-06,2.3200124798296576e-05,BHE81_RS25090,gene_676,K99991,"ko02020,ko03410,ko00190",M2676,,Stress response protein,NO
BHE81_RS25200,88.25184429692189,1.4023259121230052,0.3891511138729754,3.6035510682894887,0.0003138990383773,0.0034281020828836,BHE81_RS25200,gene_677,K99991,"ko02020,ko03410,ko00190",M2677,,Stress response protein,NO
BHE81_RS25295,74.74029781018386,1.293200149734285,0.3873316610228586,3.338741135488963,0.000841589510961,0.0077695101679312,BHE81_RS25295,gene_682,K99991,"ko02020,ko03410,ko00190",M2682,,Stress response protein,NO
