Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,kegg_orthology,kegg_pathway,kegg_module,kegg_enzyme,kegg_description,paper_reference
BHE81_RS18690,63.29269846783495,-1.95629058748482,0.3880043447408227,-5.0419295917719005,4.608608683421005e-07,1.1174551744455872e-05,BHE81_RS18690,gene_501,K99992,"ko02010,ko01200",M2501,,Metabolic protein,NO
BHE81_RS18835,37.253522527947496,-1.5447201484873725,0.4657683934450952,-3.316498436189969,0.0009115309755992,0.0082882525561494,BHE81_RS18835,gene_503,K99992,"ko02010,ko01200",M2503,,Metabolic protein,NO
BHE81_RS19245,57.43932638867184,-1.7941972460911468,0.4424756858938884,-4.054905847462587,5.015450028126488e-05,0.0007197341383899,BHE81_RS19245,gene_519,K99992,"ko02010,ko01200",M2519,,Metabolic protein,NO
BHE81_RS19260,29.86151727472848,-3.063656983706118,0.5925360152863526,-5.17041480124302,2.3357494663332687e-07,6.008857925890281e-06,BHE81_RS19260,gene_520,K99992,"ko02010,ko01200",M2520,,Metabolic protein,NO
BHE81_RS19305,339.0190087466945,-2.078456482038583,0.5314254842248777,-3.911096745896861,9.187795734121406e-05,0.0012075797570796,BHE81_RS19305,gene_522,K99992,"ko02010,ko01200",M2522,,Metabolic protein,NO
BHE81_RS19475,154.28301440342628,-1.3530248556289617,0.3293333780306512,-4.108374510108218,3.984536085957202e-05,0.0005982476066424,BHE81_RS19475,gene_524,K99992,"ko02010,ko01200",M2524,,Metabolic protein,NO
BHE81_RS19490,29.632030161835697,-2.187546164783494,0.5439640043463985,-4.021490663544818,5.783100061459075e-05,0.0008132966386431,BHE81_RS19490,gene_525,K99992,"ko02010,ko01200",M2525,,Metabolic protein,NO
BHE81_RS19570,28.183545089580587,-2.425618451792694,0.8587063077892226,-2.8247358029051357,0.0047319615573092,0.0312917645929274,BHE81_RS19570,gene_526,K99992,"ko02010,ko01200",M2526,,Metabolic protein,NO
BHE81_RS19675,462.70451473832674,-2.6544460681824646,0.3728005185458595,-7.120285343315401,1.0770385142166702e-12,6.990808448430971e-11,BHE81_RS19675,gene_531,K99992,"ko02010,ko01200",M2531,,Metabolic protein,NO
BHE81_RS19680,506.09636220991206,-2.699160364068447,0.3120970516641456,-8.648464795409447,5.219684934575664e-18,7.593741634129216e-16,BHE81_RS19680,gene_532,K99992,"ko02010,ko01200",M2532,,Metabolic protein,NO
BHE81_RS19685,7.9695194401925695,-2.534807990203129,0.8599342265756802,-2.9476765918446075,0.0032017182636153,0.0230120091212827,BHE81_RS19685,gene_533,K99992,"ko02010,ko01200",M2533,,Metabolic protein,NO
BHE81_RS19690,21.713595058100825,-1.778118027245884,0.587274928038588,-3.0277438084825734,0.0024638687127583,0.0187298416200496,BHE81_RS19690,gene_534,K99992,"ko02010,ko01200",M2534,,Metabolic protein,NO
BHE81_RS19775,58.31391000263031,-1.4665046027733082,0.4113923547840075,-3.564734700875188,0.0003642244091599,0.0038706871089316,BHE81_RS19775,gene_537,K99992,"ko02010,ko01200",M2537,,Metabolic protein,NO
BHE81_RS19855,83.67655310349049,-1.646430922310247,0.3254929094525933,-5.058269702646296,4.230777862416437e-07,1.0377704535776132e-05,BHE81_RS19855,gene_540,K99992,"ko02010,ko01200",M2540,,Metabolic protein,NO
BHE81_RS20025,39.33119763374936,-1.5900074313448271,0.4278251835017888,-3.71648863288147,0.0002020107251978,0.0024144001405373,BHE81_RS20025,gene_545,K99992,"ko02010,ko01200",M2545,,Metabolic protein,NO
BHE81_RS20030,20.235795397713005,-1.9043637474989228,0.6332387529725505,-3.0073392358876574,0.002635454804984,0.0196448477424514,BHE81_RS20030,gene_546,K99992,"ko02010,ko01200",M2546,,Metabolic protein,NO
BHE81_RS20270,12.393640166265063,-2.232862669618142,0.6504787368215446,-3.4326451323046343,0.000597723878174,0.0057972345793475,BHE81_RS20270,gene_551,K99992,"ko02010,ko01200",M2551,,Metabolic protein,NO
BHE81_RS20325,33.87641965331304,-2.2260546266451167,0.5882957236912475,-3.783904143782977,0.0001543873042243,0.0019271006997711,BHE81_RS20325,gene_552,K99992,"ko02010,ko01200",M2552,,Metabolic protein,NO
BHE81_RS20385,16.287368974775728,-1.8359090815933063,0.5688980905843645,-3.2271317340993093,0.001250378794737,0.0108924346696951,BHE81_RS20385,gene_553,K99992,"ko02010,ko01200",M2553,,Metabolic protein,NO
BHE81_RS20530,10.560372525272944,-1.911020954284854,0.6622726963234287,-2.885549962868444,0.0039073043710628,0.0270244543303509,BHE81_RS20530,gene_554,K99992,"ko02010,ko01200",M2554,,Metabolic protein,NO
BHE81_RS20545,65.11828077800408,-1.190794805076537,0.3145185473836874,-3.78608770446807,0.0001530376797493,0.0019216249132817,BHE81_RS20545,gene_555,K99992,"ko02010,ko01200",M2555,,Metabolic protein,NO
BHE81_RS20625,34.69079166895563,-4.591089284931807,0.5651045299643007,-8.124318672904355,4.498823371890947e-16,5.272371057224418e-14,BHE81_RS20625,gene_558,K99992,"ko02010,ko01200",M2558,,Metabolic protein,NO
BHE81_RS20630,12.334545948395268,-3.137121222722393,0.8381725404925621,-3.7428107831817385,0.0001819732571932,0.0021873081826167,BHE81_RS20630,gene_559,K99992,"ko02010,ko01200",M2559,,Metabolic protein,NO
BHE81_RS20635,10.85455044437817,-2.944093814900953,0.7863943526804245,-3.743788094187111,0.0001812665446273,0.0021850387193798,BHE81_RS20635,gene_560,K99992,"ko02010,ko01200",M2560,,Metabolic protein,NO
BHE81_RS20655,1077.0379792282886,-1.75370588592364,0.3368848104552615,-5.205654370565731,1.9331416399534864e-07,5.097452861852349e-06,BHE81_RS20655,gene_561,K99992,"ko02010,ko01200",M2561,,Metabolic protein,NO
BHE81_RS20730,35.31041441177419,-2.487691350452046,0.537479917977994,-4.628435904751141,3.6843785808309326e-06,7.196478348391531e-05,BHE81_RS20730,gene_562,K99992,"ko02010,ko01200",M2562,,Metabolic protein,NO
BHE81_RS20735,17.08674057853852,-3.3456931101841803,0.7990941898348677,-4.186857009779493,2.8284388915461155e-05,0.0004403388813074,BHE81_RS20735,gene_563,K99992,"ko02010,ko01200",M2563,,Metabolic protein,NO
BHE81_RS20780,377.8398918849432,-3.62570144543616,0.3913802146570419,-9.263885371960573,1.9712540543796583e-20,3.4653003564282413e-18,BHE81_RS20780,gene_565,K99992,"ko02010,ko01200",M2565,,Metabolic protein,NO
BHE81_RS21095,65.06946535817582,-1.2462022583512766,0.3493147661835841,-3.5675624937547834,0.0003603174614687,0.0038485553669287,BHE81_RS21095,gene_575,K99992,"ko02010,ko01200",M2575,,Metabolic protein,NO
BHE81_RS21100,401.28982983102713,-1.4123899608197794,0.43969876966815,-3.212176285791612,0.0013173351442782,0.0113194235717109,BHE81_RS21100,gene_576,K99992,"ko02010,ko01200",M2576,,Metabolic protein,NO
BHE81_RS21105,695.2163632781858,-1.624135385867716,0.3623254461544762,-4.482531942223212,7.376259749672798e-06,0.0001335641196732,BHE81_RS21105,gene_577,K99992,"ko02010,ko01200",M2577,,Metabolic protein,NO
BHE81_RS21315,46.7095872030144,-1.2144252921043748,0.3846336126979661,-3.157356122846194,0.0015920678100073,0.0132049118824117,BHE81_RS21315,gene_581,K99992,"ko02010,ko01200",M2581,,Metabolic protein,NO
BHE81_RS21320,349.77237137669607,-2.196477611172051,0.2757027239555458,-7.966833187786023,1.6279217266417039e-15,1.807421517026671e-13,BHE81_RS21320,gene_582,K99992,"ko02010,ko01200",M2582,,Metabolic protein,NO
BHE81_RS21490,64.33433023559536,-1.2398505496867616,0.3588633157874681,-3.454938120287129,0.000550419133887,0.0054130963306982,BHE81_RS21490,gene_586,K99992,"ko02010,ko01200",M2586,,Metabolic protein,NO
BHE81_RS21540,107.56997462589698,-1.3279804403344844,0.476970957959517,-2.7841955955045736,0.0053660663839392,0.0346698837271665,BHE81_RS21540,gene_589,K99992,"ko02010,ko01200",M2589,,Metabolic protein,NO
BHE81_RS21570,13.115648974487796,-2.072797766673865,0.6566534269684803,-3.156608465813063,0.0015961551100418,0.0132049118824117,BHE81_RS21570,gene_590,K99992,"ko02010,ko01200",M2590,,Metabolic protein,NO
BHE81_RS21575,38.98495222519636,-1.2548811429307036,0.4253129305573291,-2.950489046468233,0.0031727129407683,0.0228793377165945,BHE81_RS21575,gene_591,K99992,"ko02010,ko01200",M2591,,Metabolic protein,NO
BHE81_RS21595,7.30655146803183,-4.058308411257627,1.2922574404273228,-3.14047981794992,0.0016867132874265,0.0137720411273329,BHE81_RS21595,gene_592,K99992,"ko02010,ko01200",M2592,,Metabolic protein,NO
BHE81_RS21635,50.16374371934014,-3.786631875398149,0.4511314885560658,-8.39363239200616,4.7134834286809646e-17,6.026117147153028e-15,BHE81_RS21635,gene_593,K99992,"ko02010,ko01200",M2593,,Metabolic protein,NO
BHE81_RS21640,81.80199506165584,-1.132885834137893,0.354016117189019,-3.200096772806007,0.0013738145174611,0.0117093403013508,BHE81_RS21640,gene_594,K99992,"ko02010,ko01200",M2594,,Metabolic protein,NO
BHE81_RS21705,16.112470151238924,-2.448155566769567,0.6149922906122426,-3.980790660533903,6.868641988508719e-05,0.0009408701477116,BHE81_RS21705,gene_596,K99992,"ko02010,ko01200",M2596,,Metabolic protein,NO
BHE81_RS21720,16.31060327382403,-2.7294106655748567,0.9219692155925472,-2.9604140999660946,0.0030722578380506,0.0223480272736824,BHE81_RS21720,gene_597,K99992,"ko02010,ko01200",M2597,,Metabolic protein,NO
BHE81_RS21875,8.074771721537449,-3.1212850318059524,0.9037080102143716,-3.4538645187681163,0.000552614917793,0.0054220519492298,BHE81_RS21875,gene_598,K99992,"ko02010,ko01200",M2598,,Metabolic protein,NO
BHE81_RS21880,6.107250823039508,-4.937882351490032,1.4005524761506454,-3.525667503056777,0.00042241695083,0.0043574012605179,BHE81_RS21880,gene_599,K99992,"ko02010,ko01200",M2599,,Metabolic protein,NO
BHE81_RS21885,8.202022112144848,-2.8049571354670344,1.0114900450923066,-2.773094158540196,0.0055526051946847,0.0354409097070723,BHE81_RS21885,gene_600,K99992,"ko02010,ko01200",M2600,,Metabolic protein,NO
BHE81_RS22240,84.57620641523692,-1.4982623992435489,0.3108820226181403,-4.819392213887776,1.4399622283190273e-06,3.1154875083476805e-05,BHE81_RS22240,gene_606,K99992,"ko02010,ko01200",M2606,,Metabolic protein,NO
BHE81_RS22245,3207.2472957764026,-1.5158158696695534,0.4586283192116885,-3.3051074392331627,0.0009493999832652,0.0086140183427875,BHE81_RS22245,gene_607,K99992,"ko02010,ko01200",M2607,,Metabolic protein,NO
BHE81_RS22435,4.220881799726038,-4.324833750909079,1.5204021815330824,-2.8445327186706453,0.0044476617716824,0.0298800716795034,BHE81_RS22435,gene_608,K99992,"ko02010,ko01200",M2608,,Metabolic protein,NO
BHE81_RS22555,21.92871196579304,-1.3361868965623418,0.4879232148513532,-2.7385187994578484,0.0061716631815947,0.038461221511297,BHE81_RS22555,gene_609,K99992,"ko02010,ko01200",M2609,,Metabolic protein,NO
BHE81_RS22600,41.18369687248398,-2.314814881166261,0.5422217391705404,-4.269129608686165,1.9623722180672826e-05,0.0003196620999237,BHE81_RS22600,gene_611,K99992,"ko02010,ko01200",M2611,,Metabolic protein,NO
BHE81_RS22930,30.8744758559986,-1.5368904329856117,0.521683730910609,-2.946019478703964,0.0032189212870685,0.0230570949238409,BHE81_RS22930,gene_618,K99992,"ko02010,ko01200",M2618,,Metabolic protein,NO
BHE81_RS22935,75.31313419723976,-1.7044485306327548,0.3643733045121631,-4.6777535827294905,2.900347875987406e-06,5.8269369946623175e-05,BHE81_RS22935,gene_619,K99992,"ko02010,ko01200",M2619,,Metabolic protein,NO
BHE81_RS23080,84.41400229094806,-1.3033631791544689,0.4748720960969965,-2.744661541216872,0.0060573334079877,0.0378045704856516,BHE81_RS23080,gene_621,K99992,"ko02010,ko01200",M2621,,Metabolic protein,NO
BHE81_RS23085,181.27945034047943,-1.0970756556717518,0.2850067010267671,-3.84929775938397,0.0001184569407813,0.0015283481136279,BHE81_RS23085,gene_622,K99992,"ko02010,ko01200",M2622,,Metabolic protein,NO
BHE81_RS23090,642.6272967061726,-1.2929759788868913,0.2888197802366863,-4.476757020683639,7.5785418036684814e-06,0.0001360590122113,BHE81_RS23090,gene_623,K99992,"ko02010,ko01200",M2623,,Metabolic protein,NO
BHE81_RS23125,125.50515166659436,-2.523790154743339,0.5416811385335427,-4.65918042037762,3.1747085732010157e-06,6.317969561478813e-05,BHE81_RS23125,gene_624,K99992,"ko02010,ko01200",M2624,,Metabolic protein,NO
BHE81_RS23130,39.79514048036218,-2.8908746576301843,0.728715106431311,-3.967084848545924,7.275709572140579e-05,0.0009870166779698,BHE81_RS23130,gene_625,K99992,"ko02010,ko01200",M2625,,Metabolic protein,NO
BHE81_RS23155,16.596886409488963,-1.5529995076957968,0.5420395884830966,-2.86510347342319,0.004168730001829,0.0284593396079559,BHE81_RS23155,gene_626,K99992,"ko02010,ko01200",M2626,,Metabolic protein,NO
BHE81_RS23235,134.91936312940484,-1.39470244688873,0.348560280528819,-4.001323515039504,6.298916720095934e-05,0.0008713157259699,BHE81_RS23235,gene_631,K99992,"ko02010,ko01200",M2631,,Metabolic protein,NO
BHE81_RS23290,12.994966394812971,-1.9951812374602271,0.6943619683055047,-2.873402243399352,0.0040607672792692,0.0279940803124789,BHE81_RS23290,gene_633,K99992,"ko02010,ko01200",M2633,,Metabolic protein,NO
BHE81_RS23310,14.267924609440096,-1.6189739521431563,0.6115610863006427,-2.647280849630892,0.0081141933327906,0.0479709151726272,BHE81_RS23310,gene_634,K99992,"ko02010,ko01200",M2634,,Metabolic protein,NO
BHE81_RS23315,140.4250110790263,-3.359294483134951,0.4389165299613179,-7.653606674214362,1.954193861730937e-14,1.7176549797172552e-12,BHE81_RS23315,gene_635,K99992,"ko02010,ko01200",M2635,,Metabolic protein,NO
BHE81_RS23320,7.173481096310435,-3.621276225592228,1.1693595837048567,-3.096802964678339,0.0019561985150579,0.0154554335861979,BHE81_RS23320,gene_636,K99992,"ko02010,ko01200",M2636,,Metabolic protein,NO
BHE81_RS23325,42.694758878199984,-1.6616654990694153,0.3957275727408418,-4.199013699148085,2.6808010366265715e-05,0.0004204572332166,BHE81_RS23325,gene_637,K99992,"ko02010,ko01200",M2637,,Metabolic protein,NO
BHE81_RS23450,81.58415580629254,-1.6590187184162537,0.4411681705950941,-3.760513176139599,0.000169565142588,0.0020796376063346,BHE81_RS23450,gene_638,K99992,"ko02010,ko01200",M2638,,Metabolic protein,NO
BHE81_RS23685,80.73799475067396,-1.1428854648472655,0.3144212797938435,-3.63488586267641,0.0002781037312915,0.0030876832692601,BHE81_RS23685,gene_641,K99992,"ko02010,ko01200",M2641,,Metabolic protein,NO
BHE81_RS23910,50.20774662755395,-5.172781679180046,0.6566368247019502,-7.877690504988037,3.3348750203730854e-15,3.517459427738512e-13,BHE81_RS23910,gene_645,K99992,"ko02010,ko01200",M2645,,Metabolic protein,NO
BHE81_RS23915,70.6905756629162,-2.107962557291638,0.3840997927646331,-5.488059605862234,4.063729501795261e-08,1.2988541490965308e-06,BHE81_RS23915,gene_646,K99992,"ko02010,ko01200",M2646,,Metabolic protein,NO
BHE81_RS23920,25.32562272181696,-1.8269114229687264,0.4454952052154742,-4.100855411193702,4.116257048209546e-05,0.0006098571265617,BHE81_RS23920,gene_647,K99992,"ko02010,ko01200",M2647,,Metabolic protein,NO
BHE81_RS24000,49.27014717293156,-2.729919766431123,0.3886493101421171,-7.024120962501839,2.1541812453437885e-12,1.3365427461919768e-10,BHE81_RS24000,gene_648,K99992,"ko02010,ko01200",M2648,,Metabolic protein,NO
BHE81_RS24005,19.348843380921057,-1.935487442659234,0.5474552869371777,-3.5354256116286944,0.0004071188528833,0.0042306267002832,BHE81_RS24005,gene_649,K99992,"ko02010,ko01200",M2649,,Metabolic protein,NO
BHE81_RS24080,37.17710470253297,-1.5919831182883653,0.5037078574239433,-3.160528657285725,0.0015748311250968,0.0131049556544054,BHE81_RS24080,gene_650,K99992,"ko02010,ko01200",M2650,,Metabolic protein,NO
BHE81_RS24165,116.36561486267378,-1.3750201862635327,0.3579057848904179,-3.841849571346075,0.0001221106693661,0.0015611664062293,BHE81_RS24165,gene_651,K99992,"ko02010,ko01200",M2651,,Metabolic protein,NO
BHE81_RS24415,24.699109067274502,-1.6043244163038846,0.6099752615596253,-2.6301466918540943,0.0085348031836584,0.049598257068671,BHE81_RS24415,gene_653,K99992,"ko02010,ko01200",M2653,,Metabolic protein,NO
BHE81_RS24460,45.66466047812224,-4.219171695275744,0.4553709980562894,-9.26535004048326,1.9443849679783828e-20,3.4653003564282413e-18,BHE81_RS24460,gene_655,K99992,"ko02010,ko01200",M2655,,Metabolic protein,NO
BHE81_RS24500,23.810234143572497,-1.6318595360342862,0.5878027048956965,-2.776202835480068,0.0054997885333211,0.0351569815486092,BHE81_RS24500,gene_656,K99992,"ko02010,ko01200",M2656,,Metabolic protein,NO
BHE81_RS24585,37.83631098616201,-1.4512024600916031,0.4472221148697975,-3.24492553440498,0.0011748134090535,0.0103046523342968,BHE81_RS24585,gene_658,K99992,"ko02010,ko01200",M2658,,Metabolic protein,NO
BHE81_RS24690,86.93928044582599,-1.693261446900736,0.5012501664849629,-3.378076577559665,0.0007299475037999,0.0069134005944892,BHE81_RS24690,gene_661,K99992,"ko02010,ko01200",M2661,,Metabolic protein,NO
BHE81_RS24695,687.1806219644604,-1.3478030911580068,0.3737587301913819,-3.6060778847035055,0.0003108598710016,0.0034065397292362,BHE81_RS24695,gene_662,K99992,"ko02010,ko01200",M2662,,Metabolic protein,NO
BHE81_RS24805,36.779543152993725,-4.000863643584473,0.6434871242414636,-6.217472724571844,5.052259459127587e-10,2.1315482658059292e-08,BHE81_RS24805,gene_663,K99992,"ko02010,ko01200",M2663,,Metabolic protein,NO
BHE81_RS24810,41.31467621033981,-4.330618217137657,0.6957766581863569,-6.224149899518105,4.841740039366887e-10,2.0633637602110004e-08,BHE81_RS24810,gene_664,K99992,"ko02010,ko01200",M2664,,Metabolic protein,NO
BHE81_RS24815,74.20009297188841,-4.149052074632291,0.5339037049850404,-7.77116179545625,7.776948437049865e-15,7.457033058162134e-13,BHE81_RS24815,gene_665,K99992,"ko02010,ko01200",M2665,,Metabolic protein,NO
BHE81_RS24820,219.39167183465293,-4.4125311757232994,0.4001594569766774,-11.026932136157102,2.8336705674264127e-28,1.3283617915524483e-25,BHE81_RS24820,gene_666,K99992,"ko02010,ko01200",M2666,,Metabolic protein,NO
BHE81_RS24825,37.74316645873592,-1.4343507413782246,0.4791433951204539,-2.993573022158924,0.0027573151815126,0.0204448378748714,BHE81_RS24825,gene_667,K99992,"ko02010,ko01200",M2667,,Metabolic protein,NO
BHE81_RS24830,9.872716103129674,-2.6118971958828454,0.8347763643395874,-3.1288585871129486,0.0017548674173812,0.014075638087322,BHE81_RS24830,gene_668,K99992,"ko02010,ko01200",M2668,,Metabolic protein,NO
BHE81_RS24865,113.88966874144351,-1.2864777690647664,0.3349794933583417,-3.840467236269197,0.0001228003616362,0.0015652408632727,BHE81_RS24865,gene_670,K99992,"ko02010,ko01200",M2670,,Metabolic protein,NO
BHE81_RS24945,95.885098771132,-1.780386365253876,0.4793546221260982,-3.7141320497907513,0.0002039023083967,0.002430123839338,BHE81_RS24945,gene_673,K99992,"ko02010,ko01200",M2673,,Metabolic protein,NO
BHE81_RS24955,118.40029316100924,-1.8840106749926897,0.3981833781111739,-4.731515122328057,2.22850212527936e-06,4.6315519539673e-05,BHE81_RS24955,gene_674,K99992,"ko02010,ko01200",M2674,,Metabolic protein,NO
BHE81_RS25210,4.958420859462101,-3.7025522458967743,1.1406548038685225,-3.2459883860915637,0.0011704361422995,0.0102876460090874,BHE81_RS25210,gene_678,K99992,"ko02010,ko01200",M2678,,Metabolic protein,NO
BHE81_RS25230,10.798964183089517,-2.284737357671794,0.7219167274540439,-3.1648211916757902,0.0015517828294671,0.0129643005099444,BHE81_RS25230,gene_679,K99992,"ko02010,ko01200",M2679,,Metabolic protein,NO
BHE81_RS25265,20.652408686649007,-4.806842548351968,0.8091227392513763,-5.940807636674995,2.8362126960672187e-09,1.1079612374729257e-07,BHE81_RS25265,gene_680,K99992,"ko02010,ko01200",M2680,,Metabolic protein,NO
BHE81_RS25270,338.03610102037345,-4.832748366012162,0.3713183262774454,-13.015108665552852,1.0039937197941015e-38,1.4119498346037716e-35,BHE81_RS25270,gene_681,K99992,"ko02010,ko01200",M2681,,Metabolic protein,NO
